uid,base_price,special_price,ap_start_date,ap_end_date,duration,service_name,service_caption,service_group_name,service_pricing_id,created_date,updated_date,appointment_id,final_price,deleted,booking_id,extra_time
51,45,35,2025-07-11 14:00:00,2025-07-11 15:00:00,60,Shahnaz Gold Facial,,"",517,2025-07-11 15:06:25.974171,2025-07-11 15:06:25.974171,354055,35,f,145902,
44,20,20,2025-07-11 15:00:00,2025-07-11 15:35:00,35,Your Colour Full Head,Short price,"",547,2025-07-11 15:06:25.974171,2025-07-11 15:06:25.974171,354056,20,f,145902,
54,10,10,2025-07-11 15:35:00,2025-07-11 15:50:00,15,Shellac Removal,,"",478,2025-07-11 15:06:25.974171,2025-07-11 15:06:25.974171,354057,10,f,145902,
54,20,20,2025-07-11 15:50:00,2025-07-11 16:15:00,25,Shellac Polish (Shape & Polish),,"",477,2025-07-11 15:06:25.974171,2025-07-11 15:06:25.974171,354058,20,f,145902,
73,15,15,2025-07-11 16:50:00,2025-07-11 17:20:00,30,Dry Cut,,"",295,2025-07-11 15:10:26.020713,2025-07-11 15:10:26.020713,354059,15,f,146198,
117,50,50,2025-07-11 15:05:00,2025-07-11 15:50:00,45,"Wash, Cut & Finish",Long,"",1168,2025-07-11 15:19:46.377865,2025-07-11 15:19:46.377865,354060,50,f,146053,
54,5,5,2025-07-11 16:40:00,2025-07-11 16:45:00,5,Eyebrows,THREADING,"",771,2025-07-11 16:22:42.231832,2025-07-11 16:22:42.231832,354080,5,f,146207,
36,10,10,2025-07-11 17:20:00,2025-07-11 17:25:00,5,Eyebrows Tidy,Threading,"",185,2025-07-11 16:26:07.557052,2025-07-11 16:26:07.557052,354081,10,f,146208,
51,28,28,2025-07-11 15:30:00,2025-07-11 16:10:00,40,"Luxury Pedicure (shape, Cuticle,Scrub, massage & polish)",,"",488,2025-07-11 15:38:58.905376,2025-07-11 15:38:58.905376,354063,28,f,146166,
51,12,12,2025-07-11 16:10:00,2025-07-11 16:20:00,10,Shape & Polish,,"",480,2025-07-11 15:38:58.905376,2025-07-11 15:38:58.905376,354064,12,f,146166,
51,5,5,2025-07-11 16:20:00,2025-07-11 16:25:00,5,Eyebrows,THREADING,"",771,2025-07-11 15:38:58.905376,2025-07-11 15:38:58.905376,354065,5,f,146166,
51,4,4,2025-07-11 16:25:00,2025-07-11 16:30:00,5,Forehead,THREADING,"",783,2025-07-11 15:38:58.905376,2025-07-11 15:38:58.905376,354066,4,f,146166,
98,40,40,2025-07-11 15:45:00,2025-07-11 16:45:00,60,BAIB overlay,,"",1456,2025-07-11 15:48:53.94967,2025-07-11 15:48:53.94967,354067,40,f,146188,
54,30,25,2025-07-11 16:55:00,2025-07-11 17:35:00,40,Manicure With Shellac Polish,,"",479,2025-07-11 15:50:01.412835,2025-07-11 15:50:01.412835,354068,25,f,146201,
54,10,10,2025-07-11 17:35:00,2025-07-11 17:50:00,15,Shellac Removal,,"",492,2025-07-11 15:50:01.412835,2025-07-11 15:50:01.412835,354069,10,f,146201,
54,5,5,2025-07-11 17:50:00,2025-07-11 18:00:00,10,Pedicure Mask,,"",1636,2025-07-11 15:50:01.412835,2025-07-11 15:50:01.412835,354070,5,f,146201,
117,35,35,2025-07-11 16:50:00,2025-07-11 17:50:00,60,Wash & Blowdry,Medium,"",1175,2025-07-11 15:50:22.799164,2025-07-11 15:50:22.799164,354071,35,f,146202,
51,5,5,2025-07-11 16:35:00,2025-07-11 16:40:00,5,Eyebrows,THREADING,"",771,2025-07-11 15:54:04.156332,2025-07-11 15:54:04.156332,354072,5,f,146203,
113,55,55,2025-07-13 12:00:00,2025-07-13 13:00:00,60,Wash/Cut/Blowdry,Long,"",1172,2025-07-11 15:55:26.237875,2025-07-11 15:55:26.237875,354073,55,f,146204,
51,5,5,2025-07-11 18:20:00,2025-07-11 18:25:00,5,Eyebrows,THREADING,"",771,2025-07-11 16:26:51.892324,2025-07-11 16:26:51.892324,354082,5,f,146209,
51,4,4,2025-07-11 18:25:00,2025-07-11 18:30:00,5,Forehead,THREADING,"",783,2025-07-11 16:26:51.892324,2025-07-11 16:26:51.892324,354083,4,f,146209,
117,35,35,2025-07-12 17:00:00,2025-07-12 18:00:00,60,Wash & Blowdry,Medium,"",1175,2025-07-11 16:32:50.915902,2025-07-11 16:32:50.915902,354084,35,f,146210,
119,40,35,2025-07-11 16:45:00,2025-07-11 17:30:00,45,Eyelash Lift,,"",1151,2025-07-11 16:34:33.970637,2025-07-11 16:34:33.970637,354085,35,f,146107,
119,12,9,2025-07-11 17:35:00,2025-07-11 17:45:00,10,Face side,Waxing,"",1137,2025-07-11 16:34:33.970637,2025-07-11 16:34:33.970637,354087,9,f,146107,
44,28,23,2025-07-11 17:00:00,2025-07-11 17:25:00,25,Dry Cut,Long price,"",1374,2025-07-11 16:36:05.025386,2025-07-11 16:36:05.025386,354088,23,f,146156,
119,9,6,2025-07-11 17:30:00,2025-07-11 17:35:00,5,Upper lip,Waxing,"",1129,2025-07-11 16:34:33.970637,2025-07-11 16:34:33.970637,354086,6,f,146107,
44,13,11,2025-07-11 17:25:00,2025-07-11 17:55:00,30,Child hair cut (under 7 only),Short price,"",602,2025-07-11 16:36:05.025386,2025-07-11 16:36:05.025386,354089,11,f,146156,
54,5,5,2025-07-11 17:55:00,2025-07-11 18:00:00,5,Eyebrows,THREADING,"",771,2025-07-11 16:36:05.025386,2025-07-11 16:36:05.025386,354090,5,f,146156,
54,20,20,2025-07-11 18:00:00,2025-07-11 18:10:00,10,Indian Head Massage,,"",506,2025-07-11 16:36:05.025386,2025-07-11 16:36:05.025386,354091,20,f,146156,
36,12,12,2025-07-11 17:40:00,2025-07-11 17:45:00,5,Eyebrows Tidy,Wax,"",184,2025-07-11 15:03:49.482662,2025-07-11 15:03:49.482662,354053,12,f,146126,
113,55,55,2025-07-11 17:25:00,2025-07-11 18:25:00,60,Wash & Blowdry,Extra Long,"",1177,2025-07-11 15:32:46.400756,2025-07-11 15:32:46.400756,354062,55,f,146200,
73,115,115,2025-07-11 13:30:00,2025-07-11 15:30:00,120,Ombre/Balayage,Long price,"",659,2025-07-11 16:49:47.581913,2025-07-11 16:49:47.581913,354092,115,f,146125,
101,35,35,2025-07-11 15:30:00,2025-07-11 16:00:00,30,Toner from,long price,"",1121,2025-07-11 16:49:47.581913,2025-07-11 16:49:47.581913,354093,35,f,146125,
101,50,50,2025-07-11 16:00:00,2025-07-11 17:00:00,60,Wash/Cut/Blow Dry,Long price,"",391,2025-07-11 16:49:47.581913,2025-07-11 16:49:47.581913,354094,50,f,146125,
98,26,26,2025-07-11 17:30:00,2025-07-11 17:40:00,10,High Bikini,Hot Wax,"",197,2025-07-11 16:55:58.427053,2025-07-11 16:55:58.427053,354095,26,f,146194,
119,40,35,2025-07-12 16:30:00,2025-07-12 17:15:00,45,"Full Facial {Cleansing, Exfoliation, Blackheads Removal, Massage & Mask}",,"",1252,2025-07-11 17:02:40.004116,2025-07-11 17:02:40.004116,354096,35,f,146211,
73,45,45,2025-07-12 11:30:00,2025-07-12 13:00:00,90,Root's Colour From,,"",734,2025-07-11 17:03:25.098841,2025-07-11 17:03:25.098841,354097,45,f,146212,
132,59,59,2025-07-12 09:55:00,2025-07-12 10:40:00,45,FULL ARMS & FULL LEGS,,"",804,2025-07-11 17:06:15.500641,2025-07-11 17:06:15.500641,354098,59,f,146213,
67,70,70,2025-07-11 16:30:00,2025-07-11 17:40:00,70,Evening Make Up from,,"",323,2025-07-11 17:06:44.162954,2025-07-11 17:06:44.162954,354099,70,f,145527,
67,15,15,2025-07-11 17:40:00,2025-07-11 17:55:00,15,Hair Wash,,"",684,2025-07-11 17:06:44.162954,2025-07-11 17:06:44.162954,354100,15,f,145527,
67,5,5,2025-07-11 17:55:00,2025-07-11 18:00:00,5,Upper Lip,Threading,"",398,2025-07-11 17:06:44.162954,2025-07-11 17:06:44.162954,354101,5,f,145527,
104,45,45,2025-07-13 16:05:00,2025-07-13 16:55:00,50,Wash & Blow Dry,Extra long price,"",348,2025-07-11 17:07:15.701114,2025-07-11 17:07:15.701114,354102,45,f,146214,
111,40,35,2025-07-12 16:15:00,2025-07-12 17:00:00,45,"Full Facial {Cleansing, Exfoliation, Blackheads Removal, Massage & Mask}",,"",1252,2025-07-11 17:09:09.656888,2025-07-11 17:09:09.656888,354103,35,f,146215,
67,31,31,2025-07-12 13:50:00,2025-07-12 14:25:00,35,"Luxury Manicure (Shape,Cuticle, Scrub,Massage & Polish)",,"",253,2025-07-11 17:57:45.708608,2025-07-11 17:57:45.708608,354135,31,f,146222,
132,15,15,2025-07-12 13:30:00,2025-07-12 13:50:00,20,BAIB Removal,,"",1457,2025-07-11 17:57:45.708608,2025-07-11 17:57:45.708608,354136,15,f,146222,
51,12,12,2025-07-11 18:55:00,2025-07-11 19:05:00,10,Shape & Polish,,"",480,2025-07-11 17:59:16.211957,2025-07-11 17:59:16.211957,354137,12,f,146223,
54,12,12,2025-07-11 18:40:00,2025-07-11 18:50:00,10,Shape & Polish,,"",480,2025-07-11 17:30:18.062814,2025-07-11 17:30:18.062814,354110,12,f,146217,
51,35,35,2025-07-11 16:45:00,2025-07-11 18:05:00,80,BIAB Overlay,,"",1643,2025-07-11 17:34:05.587838,2025-07-11 17:34:05.587838,354111,35,f,146199,
51,5,5,2025-07-11 18:05:00,2025-07-11 18:10:00,5,Eyebrows,THREADING,"",771,2025-07-11 17:34:05.587838,2025-07-11 17:34:05.587838,354112,5,f,146199,
54,5,5,2025-07-12 11:05:00,2025-07-12 11:10:00,5,Eyebrows,THREADING,"",771,2025-07-11 17:35:53.563633,2025-07-11 17:35:53.563633,354113,5,f,146218,
54,3,3,2025-07-12 11:10:00,2025-07-12 11:15:00,5,Upper Lip,THREADING,"",773,2025-07-11 17:35:53.563633,2025-07-11 17:35:53.563633,354114,3,f,146218,
54,3,3,2025-07-12 11:00:00,2025-07-12 11:05:00,5,Chin,THREADING,"",777,2025-07-11 17:35:53.563633,2025-07-11 17:35:53.563633,354115,3,f,146218,
98,39,39,2025-07-11 18:15:00,2025-07-11 18:30:00,15,Hollywood,Hot Wax,"",715,2025-07-11 17:36:30.999755,2025-07-11 17:36:30.999755,354116,39,f,146216,
119,70,65,2025-07-12 13:30:00,2025-07-12 15:10:00,100,Luxury Manicure & Pedicure,,"",1319,2025-07-11 17:39:43.650575,2025-07-11 17:39:43.650575,354122,65,f,146219,
54,5,5,2025-07-11 19:00:00,2025-07-11 19:05:00,5,Eyebrows,THREADING,"",771,2025-07-11 18:01:26.964636,2025-07-11 18:01:26.964636,354139,5,f,146224,
54,4,4,2025-07-11 19:05:00,2025-07-11 19:10:00,5,Forehead,THREADING,"",783,2025-07-11 18:01:26.964636,2025-07-11 18:01:26.964636,354140,4,f,146224,
54,5,5,2025-07-11 17:42:09,2025-07-11 17:47:09,5,Eyebrows,THREADING,"",771,2025-07-11 17:42:47.975433,2025-07-11 17:42:47.975433,354123,5,f,146220,
98,39,39,2025-07-11 18:30:00,2025-07-11 18:45:00,15,Hollywood,Hot Wax,"",715,2025-07-11 17:47:13.605795,2025-07-11 17:47:13.605795,354126,39,f,146095,
119,50,45,2025-07-13 11:05:00,2025-07-13 12:00:00,55,Pedicure With Shellac Polish,,"",1290,2025-07-11 18:07:51.662608,2025-07-11 18:07:51.662608,354141,45,f,146225,
111,40,35,2025-07-19 10:30:00,2025-07-19 10:55:00,25,Hollywood,,"",1275,2025-07-11 20:38:56.383631,2025-07-11 20:38:56.383631,354142,35,f,146226,
98,7,7,2025-07-13 14:00:00,2025-07-13 14:05:00,5,Chin,Wax,"",166,2025-07-11 20:52:37.977441,2025-07-11 20:52:37.977441,354143,7,f,146227,
98,25,25,2025-07-11 18:45:00,2025-07-11 19:00:00,15,Half Legs,Strip Wax,"",214,2025-07-11 17:47:13.605795,2025-07-11 17:47:13.605795,354130,25,f,146095,
36,26,26,2025-07-11 18:30:00,2025-07-11 19:00:00,30,"Express Pedicure (Shape,Cuticle & Polish)",,"",258,2025-07-11 17:47:37.035949,2025-07-11 17:47:37.035949,354131,26,f,146127,
36,12,12,2025-07-11 19:00:00,2025-07-11 19:05:00,5,Eyebrows Tidy,Wax,"",184,2025-07-11 17:47:37.035949,2025-07-11 17:47:37.035949,354132,12,f,146127,
36,5,5,2025-07-11 18:10:00,2025-07-11 18:15:00,5,Upper Lip,Threading,"",398,2025-07-11 17:47:13.605795,2025-07-11 17:47:13.605795,354128,5,f,146095,
36,6,6,2025-07-11 18:15:00,2025-07-11 18:20:00,5,Chin,Threading,"",167,2025-07-11 17:47:13.605795,2025-07-11 17:47:13.605795,354129,6,f,146095,
36,10,10,2025-07-11 18:20:00,2025-07-11 18:25:00,5,Eyebrows Tidy,Threading,"",185,2025-07-11 17:47:13.605795,2025-07-11 17:47:13.605795,354127,10,f,146095,
51,5,5,2025-07-11 18:40:00,2025-07-11 18:45:00,5,Eyebrows,THREADING,"",771,2025-07-11 17:52:55.231012,2025-07-11 17:52:55.231012,354133,5,f,146221,
51,4,4,2025-07-11 18:45:00,2025-07-11 18:50:00,5,Cheeks,THREADING,"",785,2025-07-11 17:52:55.231012,2025-07-11 17:52:55.231012,354134,4,f,146221,
98,7,7,2025-07-13 14:05:00,2025-07-13 14:10:00,5,Upper Lip,Wax,"",397,2025-07-11 20:52:37.977441,2025-07-11 20:52:37.977441,354144,7,f,146227,
117,40,40,2025-07-12 14:30:00,2025-07-12 15:15:00,45,"Wash, Cut & Finish",Medium,"",1167,2025-07-11 21:47:20.499571,2025-07-11 21:47:20.499571,354145,40,f,146228,
117,30,30,2025-07-12 15:15:00,2025-07-12 15:55:00,40,Toner,Medium,"",1220,2025-07-11 21:47:20.499571,2025-07-11 21:47:20.499571,354146,30,f,146228,
119,40,35,2025-07-12 12:35:00,2025-07-12 13:00:00,25,Hollywood,,"",1275,2025-07-11 22:48:11.071907,2025-07-11 22:48:11.071907,354147,35,f,146229,
119,30,25,2025-07-12 15:10:00,2025-07-12 15:40:00,30,Shellac Polish (Shape & Polish),,"",1281,2025-07-11 23:08:59.370416,2025-07-11 23:08:59.370416,354148,25,f,146230,
132,50,50,2025-07-12 10:40:00,2025-07-12 11:40:00,60,BIAB Extension,,"",1454,2025-07-11 23:58:47.459619,2025-07-11 23:58:47.459619,354149,50,f,146231,
111,10,10,2025-07-12 15:25:00,2025-07-12 15:30:00,5,Eyebrows,Threading,"",1126,2025-07-12 03:06:37.509237,2025-07-12 03:06:37.509237,354150,10,f,146232,
111,7,5,2025-07-12 15:30:00,2025-07-12 15:35:00,5,Upper lip,Threading,"",1128,2025-07-12 03:06:37.509237,2025-07-12 03:06:37.509237,354151,5,f,146232,
111,15,12,2025-07-12 10:45:00,2025-07-12 11:00:00,15,Eyebrows Tint,,"",1148,2025-07-12 06:36:25.945044,2025-07-12 06:36:25.945044,354152,12,f,146233,
67,26,26,2025-07-12 09:30:00,2025-07-12 10:00:00,30,"Express Pedicure (Shape,Cuticle & Polish)",,"",258,2025-07-12 06:44:55.858248,2025-07-12 06:44:55.858248,354153,26,f,146234,
67,"0","0",2025-09-29 10:00:00,2025-09-29 10:01:00,1,patch test,,"",1542,2025-03-13 12:05:21.641399,2025-03-13 12:05:21.641399,327855,"0",f,136310,
54,35,28,2025-07-26 12:00:00,2025-07-26 12:45:00,45,"Wash, Cut and Blow dry",Medium price,"",544,2025-05-08 15:32:46.786483,2025-05-08 15:32:46.786483,339378,28,f,140645,
73,38,38,2025-07-16 12:00:00,2025-07-16 12:50:00,50,Wash/Cut/Blow Dry,Short price,"",389,2025-05-14 13:44:50.884225,2025-05-14 13:44:50.884225,340614,38,f,141152,
67,90,90,2025-07-20 12:00:00,2025-07-20 13:40:00,100,Full leg,,"",1418,2025-05-16 11:00:23.630103,2025-05-16 11:00:23.630103,340989,90,f,141299,
113,40,40,2025-07-27 14:00:00,2025-07-27 14:45:00,45,"Wash, Cut & Finish",Medium,"",1167,2025-06-01 13:48:13.581992,2025-06-01 13:48:13.581992,344585,40,f,142695,
117,50,50,2025-07-11 14:20:00,2025-07-11 15:05:00,45,"Wash, Cut & Finish",Long,"",1168,2025-06-02 15:50:16.132127,2025-06-02 15:50:16.132127,344849,50,f,142796,
117,130,130,2025-07-11 12:00:00,2025-07-11 14:20:00,140,Retouch Balayage (Toner Inc.),,"",1304,2025-06-02 15:50:16.132127,2025-06-02 15:50:16.132127,344850,130,f,142796,
117,45,45,2025-07-26 11:15:00,2025-07-26 12:15:00,60,Wash & Blowdry,Long,"",1176,2025-06-05 15:49:10.290927,2025-06-05 15:49:10.290927,345482,45,f,143054,
117,55,55,2025-07-26 11:15:00,2025-07-26 12:15:00,60,Wash & Blowdry,Extra Long,"",1177,2025-06-05 15:50:40.366002,2025-06-05 15:50:40.366002,345484,55,f,141508,
67,25,25,2025-07-18 12:00:00,2025-07-18 12:20:00,20,Upper Lip & Chin,,"",1405,2025-06-06 11:38:19.1944,2025-06-06 11:38:19.1944,345646,25,f,143124,
117,35,35,2025-08-08 09:00:00,2025-08-08 10:00:00,60,Wash & Blowdry,Medium,"",1175,2025-06-07 10:29:49.605824,2025-06-07 10:29:49.605824,345920,35,f,143203,
117,45,45,2025-08-08 10:00:00,2025-08-08 11:00:00,60,Wash & Blowdry,Long,"",1176,2025-06-07 10:29:49.605824,2025-06-07 10:29:49.605824,345921,45,f,143203,
117,55,55,2025-08-08 11:00:00,2025-08-08 12:00:00,60,Wash & Blowdry,Extra Long,"",1177,2025-06-07 10:29:49.605824,2025-06-07 10:29:49.605824,345922,55,f,143203,
117,180,160,2025-08-08 12:00:00,2025-08-08 14:00:00,120,Hair Extensions Application,Half Head,"",1306,2025-06-07 10:29:49.605824,2025-06-07 10:29:49.605824,345923,160,f,143203,
117,180,160,2025-08-08 09:00:00,2025-08-08 11:00:00,120,Hair Extensions Application,Half Head,"",1306,2025-06-07 10:31:32.741221,2025-06-07 10:31:32.741221,345928,160,f,143204,
117,35,35,2025-08-08 11:00:00,2025-08-08 12:00:00,60,Wash & Blowdry,Medium,"",1175,2025-06-07 10:31:32.741221,2025-06-07 10:31:32.741221,345929,35,f,143204,
112,45,45,2025-08-08 10:00:00,2025-08-08 11:00:00,60,Wash & Blowdry,Long,"",1176,2025-06-07 10:31:32.741221,2025-06-07 10:31:32.741221,345930,45,f,143204,
112,55,55,2025-08-08 11:00:00,2025-08-08 12:00:00,60,Wash & Blowdry,Extra Long,"",1177,2025-06-07 10:31:32.741221,2025-06-07 10:31:32.741221,345931,55,f,143204,
111,25,25,2025-07-20 10:30:00,2025-07-20 10:50:00,20,Underarms,,"",1556,2025-06-08 12:10:53.54597,2025-06-08 12:10:53.54597,346181,25,f,143286,
111,50,50,2025-07-20 10:50:00,2025-07-20 11:30:00,40,Lower Legs,,"",1566,2025-06-08 12:10:53.54597,2025-06-08 12:10:53.54597,346182,50,f,143286,
111,70,70,2025-07-20 11:30:00,2025-07-20 12:30:00,60,Hollywood,,"",1568,2025-06-08 12:10:53.54597,2025-06-08 12:10:53.54597,346183,70,f,143286,
36,39,39,2025-07-12 10:00:00,2025-07-12 10:15:00,15,Hollywood,Hot Wax,"",715,2025-06-13 10:56:16.841885,2025-06-13 10:56:16.841885,347076,39,f,143642,
73,40,40,2025-07-26 10:00:00,2025-07-26 10:40:00,40,Wash & Cut,Medium price,"",361,2025-06-14 11:58:30.262062,2025-06-14 11:58:30.262062,347470,40,f,143780,
101,35,35,2025-07-19 12:30:00,2025-07-19 13:20:00,50,Wash & Blow Dry,Medium price,"",346,2025-06-15 19:09:41.321111,2025-06-15 19:09:41.321111,347831,35,f,143876,
113,55,55,2025-08-10 10:00:00,2025-08-10 11:00:00,60,Wash & Blowdry,Extra Long,"",1177,2025-06-16 13:41:44.663498,2025-06-16 13:41:44.663498,347927,55,f,143926,
67,33,33,2025-07-12 12:45:00,2025-07-12 13:05:00,20,Full Face With Eyebrow & Neck,Threading,"",187,2025-06-16 19:50:23.046563,2025-06-16 19:50:23.046563,347988,33,f,143951,
44,25,20,2025-07-13 12:30:00,2025-07-13 12:50:00,20,Dry Cut,Medium price,"",1373,2025-06-19 11:39:58.649254,2025-06-19 11:39:58.649254,348501,20,f,144179,
67,9,9,2025-07-20 10:00:00,2025-07-20 10:05:00,5,Face Sides,Wax,"",170,2025-06-19 11:10:26.43108,2025-06-19 11:10:26.43108,348486,9,f,144175,
67,10,10,2025-07-20 10:05:00,2025-07-20 10:10:00,5,Eyebrows Tidy,Threading,"",185,2025-06-19 11:10:26.43108,2025-06-19 11:10:26.43108,348487,10,f,144175,
104,72,72,2025-07-20 10:10:00,2025-07-20 11:50:00,100,Full Head Colour From,Long price,"",378,2025-06-19 11:10:26.43108,2025-06-19 11:10:26.43108,348488,72,f,144175,
104,50,50,2025-07-20 11:50:00,2025-07-20 12:50:00,60,Wash/Cut/Blow Dry,Long price,"",391,2025-06-19 11:10:26.43108,2025-06-19 11:10:26.43108,348489,50,f,144175,
51,12,12,2025-07-13 12:50:00,2025-07-13 13:00:00,10,File & Polish,,"",486,2025-06-19 11:39:58.649254,2025-06-19 11:39:58.649254,348499,12,f,144179,
51,35,25,2025-07-13 13:00:00,2025-07-13 13:30:00,30,Lash Lift,,"",1371,2025-06-19 11:39:58.649254,2025-06-19 11:39:58.649254,348500,25,f,144179,
101,45,45,2025-07-19 11:25:00,2025-07-19 12:05:00,40,Wash & Cut,Long price,"",362,2025-06-19 15:35:39.218343,2025-06-19 15:35:39.218343,348600,45,f,144211,
101,45,45,2025-07-19 09:55:00,2025-07-19 11:25:00,90,Root's Colour From,,"",734,2025-06-19 15:35:39.218343,2025-06-19 15:35:39.218343,348601,45,f,144211,
101,28,28,2025-07-29 18:00:00,2025-07-29 18:50:00,50,Wash & Blow Dry,Short price,"",345,2025-06-19 15:36:27.930761,2025-06-19 15:36:27.930761,348603,28,f,144212,
73,70,70,2025-07-12 09:30:00,2025-07-12 11:00:00,90,T section high lights ( Toner not Inc.),Medium price,"",381,2025-06-19 18:03:37.028953,2025-06-19 18:03:37.028953,348694,70,f,144221,
67,10,10,2025-07-12 11:40:00,2025-07-12 11:45:00,5,Eyebrows Tidy,Threading,"",185,2025-06-19 18:03:37.028953,2025-06-19 18:03:37.028953,348696,10,f,144221,
73,40,40,2025-07-12 11:00:00,2025-07-12 11:40:00,40,Wash & Cut,Medium price,"",361,2025-06-19 18:03:37.028953,2025-06-19 18:03:37.028953,348695,40,f,144221,
104,40,40,2025-07-13 13:30:00,2025-07-13 14:10:00,40,Wash & Cut,Medium price,"",361,2025-06-21 09:28:26.998912,2025-06-21 09:28:26.998912,349105,40,f,144371,
98,45,45,2025-07-13 12:00:00,2025-07-13 13:30:00,90,Root's Colour From,,"",734,2025-06-21 09:28:26.998912,2025-06-21 09:28:26.998912,349104,45,f,144371,
73,12,12,2025-07-19 13:00:00,2025-07-19 13:30:00,30,Children- BOY (up to 7 yer.),,"",296,2025-06-23 09:34:44.479974,2025-06-23 09:34:44.479974,349681,12,f,144547,
67,46,46,2025-07-14 11:30:00,2025-07-14 12:20:00,50,Individual Eyelashes (3 week top up),,"",231,2025-06-23 11:06:56.259018,2025-06-23 11:06:56.259018,349703,46,f,144558,
98,39,39,2025-07-17 13:00:00,2025-07-17 13:45:00,45,"Luxury Pedicure (shape, Cuticle,Dead Skin Removal , Scrub, massage & polish)",,"",261,2025-06-26 11:18:57.121164,2025-06-26 11:18:57.121164,350227,39,f,144038,
98,48,48,2025-07-17 13:45:00,2025-07-17 14:30:00,45,Eyelash Lift Inc Eyelash tint,,"",741,2025-06-26 11:18:57.121164,2025-06-26 11:18:57.121164,350228,48,f,144038,
98,10,10,2025-07-17 14:30:00,2025-07-17 14:35:00,5,Eyebrows Tidy,Threading,"",185,2025-06-26 11:18:57.121164,2025-06-26 11:18:57.121164,350229,10,f,144038,
54,60,60,2025-07-26 10:00:00,2025-07-26 11:00:00,60,Chest And Stomach,Back,"",1501,2025-06-26 11:50:29.583828,2025-06-26 11:50:29.583828,350254,60,f,144800,
